DATE,AVG_PRICE_USD
2021-02-12 00:00:00.000,1.168017405
2021-02-13 00:00:00.000,1.198978452
2021-02-14 00:00:00.000,1.076195589
2021-02-15 00:00:00.000,1.020459026
2021-02-16 00:00:00.000,1.030463993
2021-02-17 00:00:00.000,1.035676595
2021-02-18 00:00:00.000,1.15056317
2021-02-19 00:00:00.000,1.127299125
2021-02-20 00:00:00.000,1.124505471
2021-02-21 00:00:00.000,1.239920134
2021-02-22 00:00:00.000,1.16708337
2021-02-23 00:00:00.000,0.9309226813
2021-02-24 00:00:00.000,0.938907484
2021-02-25 00:00:00.000,0.9245615633
2021-02-26 00:00:00.000,0.842665881
2021-02-27 00:00:00.000,0.9003295424
2021-02-28 00:00:00.000,0.8502271081
2021-03-01 00:00:00.000,0.8930780842
2021-03-02 00:00:00.000,0.936797908
2021-03-03 00:00:00.000,1.126358207
2021-03-04 00:00:00.000,1.094621597
2021-03-05 00:00:00.000,1.107213028
2021-03-06 00:00:00.000,1.136266251
2021-03-07 00:00:00.000,1.506487018
2021-03-08 00:00:00.000,1.425342841
2021-03-09 00:00:00.000,1.45084097
2021-03-10 00:00:00.000,1.403222455
2021-03-11 00:00:00.000,1.361781071
2021-03-12 00:00:00.000,1.395619291
2021-03-13 00:00:00.000,1.37139103
2021-03-14 00:00:00.000,1.442939267
2021-03-15 00:00:00.000,1.491385882
2021-03-16 00:00:00.000,1.428048194
2021-03-17 00:00:00.000,1.385359362
2021-03-18 00:00:00.000,1.45079291
2021-03-19 00:00:00.000,1.46240956
2021-03-20 00:00:00.000,1.57880536
2021-03-21 00:00:00.000,1.533984863
2021-03-22 00:00:00.000,1.600708087
2021-03-23 00:00:00.000,1.455910444
2021-03-24 00:00:00.000,1.407809308
2021-03-25 00:00:00.000,1.251160967
2021-03-26 00:00:00.000,1.323868663
2021-03-27 00:00:00.000,1.344150695
2021-03-28 00:00:00.000,1.344150695
2021-03-29 00:00:00.000,1.439855972
2021-03-30 00:00:00.000,1.482152988
2021-03-31 00:00:00.000,1.467811499
2021-04-01 00:00:00.000,1.461201949
2021-04-02 00:00:00.000,1.455894272
2021-04-03 00:00:00.000,1.473801689
2021-04-04 00:00:00.000,1.444609932
2021-04-05 00:00:00.000,1.517308248
2021-04-06 00:00:00.000,1.589297918
2021-04-07 00:00:00.000,1.54450711
2021-04-08 00:00:00.000,1.622129042
2021-04-09 00:00:00.000,1.761993656
2021-04-10 00:00:00.000,1.819136378
2021-04-11 00:00:00.000,1.74533607
2021-04-12 00:00:00.000,1.682355998
2021-04-13 00:00:00.000,1.650740187
2021-04-14 00:00:00.000,1.650980668
2021-04-15 00:00:00.000,1.755407488
2021-04-16 00:00:00.000,1.715004224
2021-04-17 00:00:00.000,1.706796798
2021-04-18 00:00:00.000,1.525874511
2021-04-19 00:00:00.000,1.424584846
2021-04-20 00:00:00.000,1.34092776
2021-04-21 00:00:00.000,1.390497413
2021-04-22 00:00:00.000,1.292717934
2021-04-23 00:00:00.000,1.107482551
2021-04-24 00:00:00.000,1.06437628
2021-04-25 00:00:00.000,1.019231727
2021-04-26 00:00:00.000,1.192844183
2021-04-27 00:00:00.000,1.304901153
2021-04-28 00:00:00.000,1.314393605
2021-04-29 00:00:00.000,1.343287014
2021-04-30 00:00:00.000,1.337870558
2021-05-01 00:00:00.000,1.371897403
2021-05-02 00:00:00.000,1.334269357
2021-05-03 00:00:00.000,1.399118737
2021-05-04 00:00:00.000,1.381494416
2021-05-05 00:00:00.000,1.343936661
2021-05-06 00:00:00.000,1.373063221
2021-05-07 00:00:00.000,1.415309468
2021-05-08 00:00:00.000,1.448069172
2021-05-09 00:00:00.000,1.47483067
2021-05-10 00:00:00.000,1.519578695
2021-05-11 00:00:00.000,1.389768534
2021-05-12 00:00:00.000,1.393881872
2021-05-13 00:00:00.000,1.189146749
2021-05-14 00:00:00.000,1.177336621
2021-05-15 00:00:00.000,1.219166667
2021-05-16 00:00:00.000,1.141583165
2021-05-17 00:00:00.000,1.065247788
2021-05-18 00:00:00.000,1.089251135
2021-05-19 00:00:00.000,0.9342835292
2021-05-20 00:00:00.000,0.7891737083
2021-05-21 00:00:00.000,0.7707767199
2021-05-22 00:00:00.000,0.6246413798
2021-05-23 00:00:00.000,0.5335748987
2021-05-24 00:00:00.000,0.5251781647
2021-05-25 00:00:00.000,0.6004752089
2021-05-26 00:00:00.000,0.6812327917
2021-05-27 00:00:00.000,0.7208848078
2021-05-28 00:00:00.000,0.6298001187
2021-05-29 00:00:00.000,0.5775750306
2021-05-30 00:00:00.000,0.5358320928
2021-05-31 00:00:00.000,0.5469202085
2021-06-01 00:00:00.000,0.5710669352
2021-06-02 00:00:00.000,0.6347119167
2021-06-03 00:00:00.000,0.70607132
2021-06-04 00:00:00.000,0.6498436199
2021-06-05 00:00:00.000,0.656896466
2021-06-06 00:00:00.000,0.6633406982
2021-06-07 00:00:00.000,0.6525445417
2021-06-08 00:00:00.000,0.5701308471
2021-06-09 00:00:00.000,0.5720904583
2021-06-10 00:00:00.000,0.5818935238
2021-06-11 00:00:00.000,0.5496468744
2021-06-12 00:00:00.000,0.5137984541
2021-06-13 00:00:00.000,0.4910298915
2021-06-14 00:00:00.000,0.5365272674
2021-06-15 00:00:00.000,0.5619700664
2021-06-16 00:00:00.000,0.5530253234
2021-06-17 00:00:00.000,0.562278
2021-06-18 00:00:00.000,0.543541928
2021-06-19 00:00:00.000,0.5108933427
2021-06-20 00:00:00.000,0.4891082083
2021-06-21 00:00:00.000,0.451780344
2021-06-22 00:00:00.000,0.3979259721
2021-06-23 00:00:00.000,0.4056106905
2021-06-24 00:00:00.000,0.4175593361
2021-06-25 00:00:00.000,0.4289124167
2021-06-26 00:00:00.000,0.4246773421
2021-06-27 00:00:00.000,0.4078924583
2021-06-28 00:00:00.000,0.3995508997
2021-06-29 00:00:00.000,0.4286169113
2021-06-30 00:00:00.000,0.4459891667
2021-07-01 00:00:00.000,0.442114
2021-07-02 00:00:00.000,0.4405173013
2021-07-03 00:00:00.000,0.4406837674
2021-07-04 00:00:00.000,0.4475674541
2021-07-05 00:00:00.000,0.4487175146
2021-07-06 00:00:00.000,0.4471624167
2021-07-07 00:00:00.000,0.4795792641
2021-07-08 00:00:00.000,0.4528804509
2021-07-09 00:00:00.000,0.4241848228
2021-07-10 00:00:00.000,0.4355649588
2021-07-11 00:00:00.000,0.4449760399
2021-07-12 00:00:00.000,0.4394191675
2021-07-13 00:00:00.000,0.4252009158
2021-07-14 00:00:00.000,0.4082482225
2021-07-15 00:00:00.000,0.4104467437
2021-07-16 00:00:00.000,0.4039976492
2021-07-17 00:00:00.000,0.3836893603
2021-07-18 00:00:00.000,0.3877758487
2021-07-19 00:00:00.000,0.3685136291
2021-07-20 00:00:00.000,0.3408887647
2021-07-21 00:00:00.000,0.3549771228
2021-07-22 00:00:00.000,0.3736579309
2021-07-23 00:00:00.000,0.3855639059
2021-07-24 00:00:00.000,0.3984531106
2021-07-25 00:00:00.000,0.3999888841
2021-07-26 00:00:00.000,0.4400187102
2021-07-27 00:00:00.000,0.424092843
2021-07-28 00:00:00.000,0.4329277187
2021-07-29 00:00:00.000,0.4420289312
2021-07-30 00:00:00.000,0.4508995302
2021-07-31 00:00:00.000,0.4619942038
2021-08-01 00:00:00.000,0.5078665546
2021-08-02 00:00:00.000,0.5329403897
2021-08-03 00:00:00.000,0.518104
2021-08-04 00:00:00.000,0.518104
2021-08-05 00:00:00.000,0.518104
2021-08-06 00:00:00.000,0.518104
2021-08-07 00:00:00.000,0.5680279908
2021-08-08 00:00:00.000,0.5719566132
2021-08-09 00:00:00.000,0.5607108212
2021-08-10 00:00:00.000,0.6016023925
2021-08-11 00:00:00.000,0.6359445361
2021-08-12 00:00:00.000,0.6394007584
2021-08-13 00:00:00.000,0.6644994988
2021-08-14 00:00:00.000,0.6822379949
2021-08-15 00:00:00.000,0.7024105627
2021-08-16 00:00:00.000,0.7537765664
2021-08-17 00:00:00.000,0.7749149017
2021-08-18 00:00:00.000,0.7449375989
2021-08-19 00:00:00.000,0.7879356626
2021-08-20 00:00:00.000,0.8378006979
2021-08-21 00:00:00.000,0.9846687007
2021-08-22 00:00:00.000,0.9764992661
2021-08-23 00:00:00.000,0.9760664728
2021-08-24 00:00:00.000,0.9406933882
2021-08-25 00:00:00.000,0.8974141737
2021-08-26 00:00:00.000,0.8670377346
2021-08-27 00:00:00.000,0.8411421595
2021-08-28 00:00:00.000,0.8662198055
2021-08-29 00:00:00.000,0.8670796078
2021-08-30 00:00:00.000,0.8471081045
2021-08-31 00:00:00.000,0.8591005191
2021-09-01 00:00:00.000,0.8866135413
2021-09-02 00:00:00.000,0.918294491
2021-09-03 00:00:00.000,0.9053370804
2021-09-04 00:00:00.000,0.9350414485
2021-09-05 00:00:00.000,0.9634731919
2021-09-06 00:00:00.000,0.9779094652
2021-09-07 00:00:00.000,0.895197071
2021-09-08 00:00:00.000,0.7501690745
2021-09-09 00:00:00.000,0.7754044575
2021-09-10 00:00:00.000,0.7519856239
2021-09-11 00:00:00.000,0.7214646854
2021-09-12 00:00:00.000,0.7758156928
2021-09-13 00:00:00.000,0.7958365923
2021-09-14 00:00:00.000,0.7767006618
